contributor_zip5,Sanders,Warren,winner,advantage,city,state,county,state_fips,county_fips,latitude,longitude
25239,50,0,Sanders,50,COTTAGEVILLE,WV,JACKSON,54,035,38.853499,-81.808102
26104,50,0,Sanders,50,PARKERSBURG,WV,WOOD,54,107,39.273715,-81.477324
26288,50,0,Sanders,50,WEBSTER SPRINGS,WV,WEBSTER,54,101,38.472803999999996,-80.353632
26519,50,0,Sanders,50,ALBRIGHT,WV,PRESTON,54,077,39.553523,-79.656392
26764,50,0,Sanders,50,TERRA ALTA,WV,PRESTON,54,077,39.463658,-79.591922
26808,50,0,Sanders,50,HIGH VIEW,WV,HAMPSHIRE,54,027,39.195262,-78.524649
27571,50,0,Sanders,50,ROLESVILLE,NC,WAKE,37,183,35.92001,-78.457368
28104,50,575,Warren,525,MATTHEWS,NC,UNION,37,179,35.074212,-80.686885
28207,50,460,Warren,410,CHARLOTTE,NC,MECKLENBURG,37,119,35.195578,-80.826754
28679,50,0,Sanders,50,SUGAR GROVE,NC,WATAUGA,37,189,36.25333,-81.84733
28771,50,0,Sanders,50,ROBBINSVILLE,NC,GRAHAM,37,075,35.341744,-83.847258
29835,50,185,Warren,135,MC CORMICK,SC,MCCORMICK,45,065,33.897392,-82.230254
29851,50,0,Sanders,50,WARRENVILLE,SC,AIKEN,45,003,33.513751,-81.82404
30097,50,150,Warren,100,DULUTH,GA,FULTON,13,121,34.028646,-84.146826
30331,50,895.2,Warren,845.2,ATLANTA,GA,FULTON,13,121,33.724791,-84.580202
30520,50,0,Sanders,50,CANON,GA,FRANKLIN,13,119,34.347561,-83.08138
30631,50,0,Sanders,50,CRAWFORDVILLE,GA,TALIAFERRO,13,265,33.569343,-82.847031
32439,50,0,Sanders,50,FREEPORT,FL,WALTON,12,131,30.498212,-86.155213
32502,50,0,Sanders,50,PENSACOLA,FL,ESCAMBIA,12,033,30.410863,-87.20918
32756,50,0,Sanders,50,MOUNT DORA,FL,LAKE,12,069,28.8027,-81.6446
32814,50,0,Sanders,50,ORLANDO,FL,ORANGE,12,095,28.568006,-81.32839
33004,50,940,Warren,890,DANIA,FL,BROWARD,12,011,26.063048,-80.137732
33442,50,0,Sanders,50,DEERFIELD BEACH,FL,BROWARD,12,011,26.308466,-80.143286
33566,50,0,Sanders,50,PLANT CITY,FL,HILLSBOROUGH,12,057,27.994802,-82.129572
33843,50,0,Sanders,50,FROSTPROOF,FL,POLK,12,105,27.728732,-81.403172
33952,50,0,Sanders,50,PORT CHARLOTTE,FL,CHARLOTTE,12,015,26.985684,-82.098558
34472,50,292,Warren,242,OCALA,FL,MARION,12,083,29.124148,-81.990476
34638,50,0,Sanders,50,LAND O LAKES,FL,PASCO,12,101,28.25825,-82.547342
34737,50,250,Warren,200,HOWEY IN THE HILLS,FL,LAKE,12,069,28.693713,-81.806032
34772,50,110,Warren,60,SAINT CLOUD,FL,OSCEOLA,12,097,28.15704,-81.25345
35904,50,0,Sanders,50,GADSDEN,AL,ETOWAH,01,055,34.065965,-85.974296
36106,50,150,Warren,100,MONTGOMERY,AL,MONTGOMERY,01,101,32.35213,-86.257552
37036,50,0,Sanders,50,CHARLOTTE,TN,DICKSON,47,043,36.250666,-87.2839
37419,50,0,Sanders,50,CHATTANOOGA,TN,HAMILTON,47,065,35.052162,-85.421846
39207,50,0,Sanders,50,JACKSON,MS,HINDS,28,049,32.2986,-90.1849
40233,50,0,Sanders,50,LOUISVILLE,KY,JEFFERSON,21,111,38.2545,-85.7595
41169,50,0,Sanders,50,RUSSELL,KY,GREENUP,21,089,38.518217,-82.719569
43604,50,0,Sanders,50,TOLEDO,OH,LUCAS,39,095,41.650726,-83.53667
44108,50,0,Sanders,50,CLEVELAND,OH,CUYAHOGA,39,035,41.545362,-81.608045
44212,50,550,Warren,500,BRUNSWICK,OH,MEDINA,39,103,41.23894,-81.831613
44906,50,0,Sanders,50,MANSFIELD,OH,RICHLAND,39,139,40.752368,-82.591484
45311,50,0,Sanders,50,CAMDEN,OH,PREBLE,39,135,39.626258,-84.647127
45690,50,0,Sanders,50,WAVERLY,OH,PIKE,39,131,39.126718,-83.021841
45711,50,0,Sanders,50,AMESVILLE,OH,ATHENS,39,009,39.417726,-81.953442
46217,50,0,Sanders,50,INDIANAPOLIS,IN,MARION,18,097,39.678135,-86.198532
46321,50,0,Sanders,50,MUNSTER,IN,LAKE,18,089,41.550459,-87.502968
47012,50,100,Warren,50,BROOKVILLE,IN,FRANKLIN,18,047,39.384031,-84.973552
47850,50,0,Sanders,50,FARMERSBURG,IN,SULLIVAN,18,153,39.237696,-87.430276
47868,50,0,Sanders,50,POLAND,IN,OWEN,18,119,39.397183,-86.899705
47905,50,38,Sanders,12,LAFAYETTE,IN,TIPPECANOE,18,157,40.42166,-86.808472
48060,50,100,Warren,50,PORT HURON,MI,SAINT CLAIR,26,147,42.987736,-82.466475
48611,50,0,Sanders,50,AUBURN,MI,BAY,26,017,43.63942,-84.094313
48617,50,0,Sanders,50,CLARE,MI,CLARE,26,035,43.858078,-84.727826
48809,50,0,Sanders,50,BELDING,MI,IONIA,26,067,43.049994,-85.223428
49092,50,0,Sanders,50,TEKONSHA,MI,CALHOUN,26,025,42.11328,-84.963129
49740,50,1450,Warren,1400,HARBOR SPRINGS,MI,EMMET,26,047,45.544004,-84.991494
51466,50,0,Sanders,50,WALL LAKE,IA,SAC,19,161,42.275337,-95.081332
52310,50,0,Sanders,50,MONTICELLO,IA,JONES,19,105,42.22063,-91.18816
52338,50,0,Sanders,50,SWISHER,IA,JOHNSON,19,103,41.828488,-91.701574
52565,50,0,Sanders,50,KEOSAUQUA,IA,VAN BUREN,19,177,40.744468,-92.005986
53078,50,0,Sanders,50,RUBICON,WI,DODGE,55,027,43.311616,-88.468776
53119,50,0,Sanders,50,EAGLE,WI,WAUKESHA,55,133,42.889684,-88.485878
53560,50,995.2,Warren,945.2,MAZOMANIE,WI,DANE,55,025,43.188755,-89.750774
53572,50,0,Sanders,50,MOUNT HOREB,WI,DANE,55,025,42.966286,-89.734508
53582,50,0,Sanders,50,RIDGEWAY,WI,IOWA,55,049,43.013144,-89.985984
54205,50,0,Sanders,50,CASCO,WI,KEWAUNEE,55,061,44.595306,-87.617909
55076,50,0,Sanders,50,INVER GROVE HEIGHTS,MN,DAKOTA,27,037,44.829473,-93.035567
55355,50,0,Sanders,50,LITCHFIELD,MN,MEEKER,27,093,45.090522,-94.501643
55964,50,0,Sanders,50,PLAINVIEW,MN,WABASHA,27,157,44.139327,-92.134509
56136,50,0,Sanders,50,HENDRICKS,MN,LINCOLN,27,081,44.501358,-96.387234
57186,50,179.13,Warren,129.13,SIOUX FALLS,SD,MINNEHAHA,46,099,43.5503,-96.7002
59330,50,125,Warren,75,GLENDIVE,MT,DAWSON,30,021,47.17296,-104.815232
59729,50,0,Sanders,50,ENNIS,MT,MADISON,30,057,45.309019,-111.63618
59771,50,0,Sanders,50,BOZEMAN,MT,GALLATIN,30,031,45.6799,-111.0378
59927,50,0,Sanders,50,OLNEY,MT,FLATHEAD,30,029,48.593246,-114.695844
60021,50,250,Warren,200,FOX RIVER GROVE,IL,MCHENRY,17,111,42.195086,-88.222472
60097,50,0,Sanders,50,WONDER LAKE,IL,MCHENRY,17,111,42.392025,-88.357258
60401,50,250,Warren,200,BEECHER,IL,WILL,17,197,41.349614,-87.617309
61547,50,0,Sanders,50,MAPLETON,IL,PEORIA,17,143,40.601548,-89.74571
61548,50,230.7,Warren,180.7,METAMORA,IL,WOODFORD,17,203,40.813372,-89.409084000000007
62222,50,150,Warren,100,BELLEVILLE,IL,SAINT CLAIR,17,163,38.52,-89.9838
62830,50,0,Sanders,50,DIX,IL,JEFFERSON,17,081,38.432025,-88.95028
62951,50,0,Sanders,50,JOHNSTON CITY,IL,WILLIAMSON,17,199,37.827254,-88.924821
63088,50,0,Sanders,50,VALLEY PARK,MO,SAINT LOUIS,29,189,38.549899,-90.509941
64154,50,150,Warren,100,KANSAS CITY,MO,PLATTE,29,165,39.278657,-94.631823
64701,50,250,Warren,200,HARRISONVILLE,MO,CASS,29,037,38.623762,-94.317493
64836,50,0,Sanders,50,CARTHAGE,MO,JASPER,29,097,37.181249,-94.281118
66213,50,1045,Warren,995,OVERLAND PARK,KS,JOHNSON,20,091,38.898367,-94.705002
66532,50,0,Sanders,50,ROBINSON,KS,BROWN,20,013,39.849313,-95.355986
67230,50,0,Sanders,50,WICHITA,KS,SEDGWICK,20,173,37.686716,-97.171299
68117,50,0,Sanders,50,OMAHA,NE,DOUGLAS,31,055,41.206108,-96.002172
70810,50,675.1899999999999,Warren,625.1899999999999,BATON ROUGE,LA,EAST BATON ROUGE,22,033,30.354931,-91.078947
71101,50,0,Sanders,50,SHREVEPORT,LA,CADDO,22,017,32.507238,-93.744351
71112,50,0,Sanders,50,BOSSIER CITY,LA,BOSSIER,22,015,32.449728,-93.636786
71957,50,0,Sanders,50,MOUNT IDA,AR,MONTGOMERY,05,097,34.581222,-93.661449
72211,50,479,Warren,429,LITTLE ROCK,AR,PULASKI,05,119,34.741953,-92.417726
74403,50,50,Warren,0,MUSKOGEE,OK,MUSKOGEE,40,101,35.66989,-95.25589
75041,50,0,Sanders,50,GARLAND,TX,DALLAS,48,113,32.875319,-96.647984
75703,50,125,Warren,75,TYLER,TX,SMITH,48,423,32.230123,-95.341494
76053,50,0,Sanders,50,HURST,TX,TARRANT,48,439,32.805899,-97.173304
76904,50,0,Sanders,50,SAN ANGELO,TX,TOM GREEN,48,451,31.266689,-100.489348
77318,50,0,Sanders,50,WILLIS,TX,MONTGOMERY,48,339,30.438671,-95.540017
78039,50,0,Sanders,50,LA COSTE,TX,MEDINA,48,325,29.317389,-98.827672
78265,50,0,Sanders,50,SAN ANTONIO,TX,BEXAR,48,029,29.4239,-98.4935
79849,50,0,Sanders,50,SAN ELIZARIO,TX,EL PASO,48,141,31.57658,-106.259902
80006,50,0,Sanders,50,ARVADA,CO,JEFFERSON,08,059,39.8028,-105.0869
80840,50,0,Sanders,50,USAF ACADEMY,CO,EL PASO,08,041,38.991664,-104.85426
81225,50,0,Sanders,50,CRESTED BUTTE,CO,GUNNISON,08,051,38.906291,-106.963844
83422,50,0,Sanders,50,DRIGGS,ID,TETON,16,081,43.738243,-111.223352
83520,50,0,Sanders,50,AHSAHKA,ID,CLEARWATER,16,035,46.517306,-116.334792
83661,50,0,Sanders,50,PAYETTE,ID,PAYETTE,16,075,44.075718,-116.714711
83873,50,0,Sanders,50,WALLACE,ID,SHOSHONE,16,079,47.29584,-115.644483
84511,50,0,Sanders,50,BLANDING,UT,SAN JUAN,49,037,37.719716,-109.792022
84767,50,0,Sanders,50,SPRINGDALE,UT,WASHINGTON,49,053,37.1888,-113.0001
85321,50,0,Sanders,50,AJO,AZ,PIMA,04,019,32.34215,-112.754086
87502,50,150,Warren,100,SANTA FE,NM,SANTA FE,35,049,35.6868,-105.9372
87533,50,0,Sanders,50,ESPANOLA,NM,RIO ARRIBA,35,039,36.0007,-106.0725
87565,50,0,Sanders,50,SAN JOSE,NM,SAN MIGUEL,35,047,35.503181,-105.462495
88435,50,0,Sanders,50,SANTA ROSA,NM,GUADALUPE,35,019,34.89995,-104.694618
89060,50,0,Sanders,50,PAHRUMP,NV,NYE,32,023,36.291234,-116.071228
89442,50,0,Sanders,50,WADSWORTH,NV,WASHOE,32,031,39.744468,-119.28628
92325,50,111,Warren,61,CRESTLINE,CA,SAN BERNARDINO,06,071,34.244583,-117.291137
93205,50,0,Sanders,50,BODFISH,CA,KERN,06,029,35.574966,-118.50104
93581,50,0,Sanders,50,TEHACHAPI,CA,KERN,06,029,35.1322,-118.4484
95061,50,833.6700000000001,Warren,783.6700000000001,SANTA CRUZ,CA,SANTA CRUZ,06,087,36.9742,-122.0297
95063,50,0,Sanders,50,SANTA CRUZ,CA,SANTA CRUZ,06,087,36.9742,-122.0297
95223,50,500,Warren,450,ARNOLD,CA,CALAVERAS,06,009,38.370797,-120.161415
95258,50,0,Sanders,50,WOODBRIDGE,CA,SAN JOAQUIN,06,077,38.169055,-121.312919
96146,50,0,Sanders,50,OLYMPIC VALLEY,CA,PLACER,06,061,39.193412,-120.222742
96773,50,0,Sanders,50,NINOLE,HI,HAWAII,15,001,19.877021,-155.221473
97054,50,0,Sanders,50,DEER ISLAND,OR,COLUMBIA,41,009,45.935575,-122.923615
97283,50,0,Sanders,50,PORTLAND,OR,MULTNOMAH,41,051,45.5239,-122.6751
97486,50,0,Sanders,50,UMPQUA,OR,DOUGLAS,41,019,43.38674,-123.635668
97709,50,95,Warren,45,BEND,OR,DESCHUTES,41,017,44.0586,-121.3142
97801,50,0,Sanders,50,PENDLETON,OR,UMATILLA,41,059,45.617181,-118.74085
98240,50,0,Sanders,50,CUSTER,WA,WHATCOM,53,073,48.946096,-122.617074
98294,50,0,Sanders,50,SULTAN,WA,SNOHOMISH,53,061,47.880068,-121.452596
98330,50,0,Sanders,50,ELBE,WA,PIERCE,53,053,46.75295,-122.136996
98610,50,0,Sanders,50,CARSON,WA,SKAMANIA,53,059,45.791905,-121.855312
99576,50,0,Sanders,50,DILLINGHAM,AK,DILLINGHAM,02,070,59.212234,-159.722152
99712,50,287.5,Warren,237.5,FAIRBANKS,AK,FAIRBANKS NORTH STAR,02,090,65.167944,-146.590259
63015,49.989999999999995,0,Sanders,49.989999999999995,CATAWISSA,MO,FRANKLIN,29,071,38.396092,-90.742612
01886,49.9,3810.49,Warren,3760.5899999999997,WESTFORD,MA,MIDDLESEX,25,017,42.588996,-71.441744
52002,49.7,0,Sanders,49.7,DUBUQUE,IA,DUBUQUE,19,061,42.526799,-90.790116
37645,49.620000000000005,0,Sanders,49.620000000000005,MOUNT CARMEL,TN,HAWKINS,47,073,36.536568,-82.652486
73521,49.4,225,Warren,175.6,ALTUS,OK,JACKSON,40,065,34.688824,-99.344443
03883,49,0,Sanders,49,SOUTH TAMWORTH,NH,CARROLL,33,003,43.809042,-71.300205
04853,49,1125,Warren,1076,NORTH HAVEN,ME,KNOX,23,013,44.147978,-68.875782
22611,49,100,Warren,51,BERRYVILLE,VA,CLARKE,51,043,39.175319,-77.97529
33770,49,270,Warren,221,LARGO,FL,PINELLAS,12,103,27.91632,-82.802949
64863,49,0,Sanders,49,SOUTH WEST CITY,MO,MCDONALD,29,119,36.565178,-94.5842
26260,48.9,0,Sanders,48.9,DAVIS,WV,TUCKER,54,093,39.08958,-79.4306
33809,48.18,75,Warren,26.82,LAKELAND,FL,POLK,12,105,28.206535,-81.967938
19140,48,1366,Warren,1318,PHILADELPHIA,PA,PHILADELPHIA,42,101,40.012192,-75.146265
89408,48,650,Warren,602,FERNLEY,NV,LYON,32,019,39.62118,-119.165825
07727,47.7,0,Sanders,47.7,FARMINGDALE,NJ,MONMOUTH,34,025,40.200101,-74.179482
30294,47.7,100,Warren,52.3,ELLENWOOD,GA,DEKALB,13,089,33.63542,-84.254235
59634,47.7,375,Warren,327.3,CLANCY,MT,JEFFERSON,30,043,46.398374,-112.185978
80440,47.7,0,Sanders,47.7,FAIRPLAY,CO,PARK,08,093,39.16267,-105.963302
59643,47.53,0,Sanders,47.53,TOSTON,MT,BROADWATER,30,007,46.186346,-111.348552
00959,47.5,0,Sanders,47.5,BAYAMON,PR,BAYAMON,72,021,18.392506,-66.158212
32953,47.2,285,Warren,237.8,MERRITT ISLAND,FL,BREVARD,12,009,28.435714,-80.685277
33884,47.2,0,Sanders,47.2,WINTER HAVEN,FL,POLK,12,105,27.977115,-81.676568
65047,47.2,0,Sanders,47.2,KAISER,MO,MILLER,29,131,38.184638,-92.560386
74074,47.2,165,Warren,117.8,STILLWATER,OK,PAYNE,40,119,36.07998,-97.069374
02205,47,0,Sanders,47,BOSTON,MA,SUFFOLK,25,025,42.3512,-71.0536
03257,47,800,Warren,753,NEW LONDON,NH,MERRIMACK,33,013,43.420142,-71.985132
13501,47,434.65999999999997,Warren,387.65999999999997,UTICA,NY,ONEIDA,36,065,43.074372,-75.234212
16823,47,148.24,Warren,101.24000000000001,BELLEFONTE,PA,CENTRE,42,027,40.951093,-77.76013
18074,47,0,Sanders,47,PERKIOMENVILLE,PA,MONTGOMERY,42,091,40.319659,-75.512818
48401,47,0,Sanders,47,APPLEGATE,MI,SANILAC,26,151,43.345032,-82.669878
60040,47,60,Warren,13,HIGHWOOD,IL,LAKE,17,097,42.206236,-87.813874
61010,47,0,Sanders,47,BYRON,IL,OGLE,17,141,42.131254,-89.261632
62549,47,150,Warren,103,MT ZION,IL,MACON,17,115,39.77295,-88.861594
63385,47,0,Sanders,47,WENTZVILLE,MO,SAINT CHARLES,29,183,38.790097,-90.848366
64141,47,0,Sanders,47,KANSAS CITY,MO,JACKSON,29,095,39.0997,-94.5784
66506,47,0,Sanders,47,MANHATTAN,KS,RILEY,20,161,39.19603,-96.581357
75778,47,0,Sanders,47,MURCHISON,TX,HENDERSON,48,213,32.30912,-95.720675
76351,47,0,Sanders,47,ARCHER CITY,TX,ARCHER,48,009,33.580285,-98.636066
81040,47,0,Sanders,47,GARDNER,CO,HUERFANO,08,055,37.75948,-105.285196
93314,47,270,Warren,223,BAKERSFIELD,CA,KERN,06,029,35.404306,-119.237126
95245,47,0,Sanders,47,MOKELUMNE HILL,CA,CALAVERAS,06,009,38.318496,-120.527071
99161,47,0,Sanders,47,PALOUSE,WA,WHITMAN,53,075,46.892922,-117.155204
91980,46.7,0,Sanders,46.7,TECATE,CA,SAN DIEGO,06,073,32.588097,-116.660845
21001,46.15,372.93,Warren,326.78000000000003,ABERDEEN,MD,HARFORD,24,025,39.498258,-76.198885
12736,46,120,Warren,74,FREMONT CENTER,NY,SULLIVAN,36,105,41.84786,-75.033756
70047,46,0,Sanders,46,DESTREHAN,LA,SAINT CHARLES,22,089,29.994584,-90.369605
11794,45.9,0,Sanders,45.9,STONY BROOK,NY,SUFFOLK,36,103,40.911806,-73.122977
10917,45.54,0,Sanders,45.54,CENTRAL VALLEY,NY,ORANGE,36,071,41.329756,-74.113002
00757,45,0,Sanders,45,SANTA ISABEL,PR,SANTA ISABEL,72,133,17.985792,-66.391439
33426,45,80,Warren,35,BOYNTON BEACH,FL,PALM BEACH,12,099,26.527854,-80.080323
43223,45,0,Sanders,45,COLUMBUS,OH,FRANKLIN,39,049,39.922874,-83.046764
45240,45,100,Warren,55,CINCINNATI,OH,HAMILTON,39,061,39.283052,-84.516793
46580,45,0,Sanders,45,WARSAW,IN,KOSCIUSKO,18,085,41.198805,-85.878442
50236,45,0,Sanders,45,ROLAND,IA,STORY,19,169,42.158161,-93.493412
52753,45,0,Sanders,45,LE CLAIRE,IA,SCOTT,19,163,41.6294,-90.39576
60172,45,150,Warren,105,ROSELLE,IL,DUPAGE,17,043,41.975436,-88.098551
61114,45,0,Sanders,45,ROCKFORD,IL,WINNEBAGO,17,201,42.308048,-88.986835
67214,45,1025,Warren,980,WICHITA,KS,SEDGWICK,20,173,37.704418,-97.318794
45066,44.8,112,Warren,67.2,SPRINGBORO,OH,WARREN,39,165,39.547572,-84.223834
18936,44.7,0,Sanders,44.7,MONTGOMERYVILLE,PA,MONTGOMERY,42,091,40.223194,-75.227976
55311,44.7,85,Warren,40.3,MAPLE GROVE,MN,HENNEPIN,27,053,45.121489,-93.498854
31220,44.2,0,Sanders,44.2,MACON,GA,BIBB,13,021,32.879412,-83.816169
11930,44,1068.83,Warren,1024.83,AMAGANSETT,NY,SUFFOLK,36,103,40.992179,-72.097292
19938,43.8,0,Sanders,43.8,CLAYTON,DE,KENT,10,001,39.258434,-75.694858
06057,43.739999999999995,0,Sanders,43.739999999999995,NEW HARTFORD,CT,LITCHFIELD,09,005,41.846708,-73.00754
78574,43.7,0,Sanders,43.7,MISSION,TX,HIDALGO,48,215,26.320764,-98.318132
90742,43.7,0,Sanders,43.7,SUNSET BEACH,CA,ORANGE,06,059,33.717789,-118.071046
17262,43.2,0,Sanders,43.2,SPRING RUN,PA,FRANKLIN,42,055,40.180294,-77.709196
14131,43.1,0,Sanders,43.1,RANSOMVILLE,NY,NIAGARA,36,063,43.235123,-78.906692
06365,43,0,Sanders,43,PRESTON,CT,NEW LONDON,09,011,41.516775,-71.99183
52641,43,118.31,Warren,75.31,MOUNT PLEASANT,IA,HENRY,19,087,41.019813,-91.59576
92822,43,0,Sanders,43,BREA,CA,ORANGE,06,059,33.9235,-117.8904
12460,42.9,0,Sanders,42.9,OAK HILL,NY,GREENE,36,039,42.420385,-74.15628
35660,42.7,300,Warren,257.3,SHEFFIELD,AL,COLBERT,01,033,34.756419,-87.717024
74075,42.43,105,Warren,62.57,STILLWATER,OK,PAYNE,40,119,36.188438,-97.059916
13148,42.4,0,Sanders,42.4,SENECA FALLS,NY,SENECA,36,099,42.909495,-76.782209
65806,42.4,105,Warren,62.6,SPRINGFIELD,MO,GREENE,29,077,37.206124,-93.303335
91371,42.18,0,Sanders,42.18,WOODLAND HILLS,CA,LOS ANGELES,06,037,34.183567,-118.579743
32359,42.1,0,Sanders,42.1,STEINHATCHEE,FL,TAYLOR,12,123,29.631199,-83.33289
85740,42.1,0,Sanders,42.1,TUCSON,AZ,PIMA,04,019,32.2217,-110.9259
01571,42,285,Warren,243,DUDLEY,MA,WORCESTER,25,027,42.059683,-71.936768
07716,42,100,Warren,58,ATLANTIC HIGHLANDS,NJ,MONMOUTH,34,025,40.399018,-74.041103
09096,42,338,Warren,296,APO,AE,,,,0,0
16137,42,0,Sanders,42,MERCER,PA,MERCER,42,085,41.222842,-80.249382
19952,42,0,Sanders,42,HARRINGTON,DE,KENT,10,001,38.911041,-75.606629
31309,42,0,Sanders,42,FLEMING,GA,LIBERTY,13,179,31.881285,-81.458815
43431,42,0,Sanders,42,GIBSONBURG,OH,SANDUSKY,39,143,41.39234,-83.32917
50072,42,0,Sanders,42,EARLHAM,IA,MADISON,19,121,41.470872,-94.108306
54302,42,0,Sanders,42,GREEN BAY,WI,BROWN,55,009,44.505506,-87.967989
64470,42,0,Sanders,42,MOUND CITY,MO,HOLT,29,087,40.160305,-95.211114
77503,42,0,Sanders,42,PASADENA,TX,HARRIS,48,201,29.705383,-95.153102
70814,41.88,0,Sanders,41.88,BATON ROUGE,LA,EAST BATON ROUGE,22,033,30.489375,-91.073722
00908,41.7,0,Sanders,41.7,SAN JUAN,PR,SAN JUAN,72,127,18.4683,-66.1061
30087,41.7,149,Warren,107.3,STONE MOUNTAIN,GA,DEKALB,13,089,33.81578,-84.132568
70056,41.7,554.74,Warren,513.04,GRETNA,LA,JEFFERSON,22,051,29.887218,-90.027717
21402,41.4,0,Sanders,41.4,ANNAPOLIS,MD,ANNE ARUNDEL,24,003,38.98627,-76.474806
95205,41.4,50,Warren,8.600000000000001,STOCKTON,CA,SAN JOAQUIN,06,077,37.96183,-121.260795
02912,41,150,Warren,109,PROVIDENCE,RI,PROVIDENCE,44,007,41.826254,-71.402502
98279,41,1025.29,Warren,984.29,OLGA,WA,SAN JUAN,53,055,48.650311,-122.813291
30045,40.86,175,Warren,134.14,LAWRENCEVILLE,GA,GWINNETT,13,135,33.9348,-83.953589
54245,40.86,0,Sanders,40.86,VALDERS,WI,MANITOWOC,55,071,44.024904,-87.909882
34251,40.8,103,Warren,62.2,MYAKKA CITY,FL,MANATEE,12,081,27.372506,-82.191417
49402,40.5,0,Sanders,40.5,BRANCH,MI,MASON,26,105,43.942477,-86.039362
00771,40.4,120,Warren,79.6,LAS PIEDRAS,PR,LAS PIEDRAS,72,085,18.19644,-65.87203
11239,40.4,0,Sanders,40.4,BROOKLYN,NY,KINGS,36,047,40.647368,-73.874086
48850,40.4,0,Sanders,40.4,LAKEVIEW,MI,MONTCALM,26,117,43.44553,-85.275905
59930,40.35,0,Sanders,40.35,REXFORD,MT,LINCOLN,30,053,48.790439,-115.299405
02191,40,329.58,Warren,289.58,NORTH WEYMOUTH,MA,NORFOLK,25,021,42.246844,-70.943521
02876,40,0,Sanders,40,SLATERSVILLE,RI,PROVIDENCE,44,007,42.0033,-71.5855
03597,40,0,Sanders,40,WEST STEWARTSTOWN,NH,COOS,33,007,44.9955,-71.5318
04402,40,0,Sanders,40,BANGOR,ME,PENOBSCOT,23,019,44.8012,-68.7783
04686,40,0,Sanders,40,WESLEY,ME,WASHINGTON,23,029,44.7153,-67.4619
07407,40,100,Warren,60,ELMWOOD PARK,NJ,BERGEN,34,003,40.905696,-74.117889
12918,40,0,Sanders,40,CADYVILLE,NY,CLINTON,36,019,44.700548,-73.674029
15024,40,0,Sanders,40,CHESWICK,PA,ALLEGHENY,42,003,40.580282,-79.845276
16827,40,1333.5,Warren,1293.5,BOALSBURG,PA,CENTRE,42,027,40.772966,-77.760244
17363,40,0,Sanders,40,STEWARTSTOWN,PA,YORK,42,133,39.769201,-76.582158
35186,40,0,Sanders,40,WILSONVILLE,AL,SHELBY,01,117,33.261148,-86.510438
41076,40,0,Sanders,40,NEWPORT,KY,CAMPBELL,21,037,39.011324,-84.440731
49615,40,0,Sanders,40,BELLAIRE,MI,ANTRIM,26,009,44.963943,-85.202688
55905,40,0,Sanders,40,ROCHESTER,MN,OLMSTED,27,109,44.0217,-92.4694
67215,40,0,Sanders,40,WICHITA,KS,SEDGWICK,20,173,37.615067,-97.425662
73153,40,0,Sanders,40,OKLAHOMA CITY,OK,CLEVELAND,40,027,35.4678,-97.5164
76484,40,0,Sanders,40,PALO PINTO,TX,PALO PINTO,48,363,32.75472,-98.293256
80162,40,0,Sanders,40,LITTLETON,CO,JEFFERSON,08,059,39.5928,-105.0585
80621,40,140,Warren,100,FORT LUPTON,CO,WELD,08,123,40.102302,-104.796118
86334,40,0,Sanders,40,PAULDEN,AZ,YAVAPAI,04,025,34.948668,-112.544428
87579,40,0,Sanders,40,VADITO,NM,TAOS,35,055,36.141476,-105.593438
92678,40,162,Warren,122,TRABUCO CANYON,CA,ORANGE,06,059,33.6636,-117.5894
26059,39.98,0,Sanders,39.98,TRIADELPHIA,WV,OHIO,54,069,40.072585,-80.581484
03858,39.7,0,Sanders,39.7,NEWTON,NH,ROCKINGHAM,33,015,42.865368,-71.042977
12423,39.7,0,Sanders,39.7,EAST DURHAM,NY,GREENE,36,039,42.382528,-74.112264
21773,39.7,0,Sanders,39.7,MYERSVILLE,MD,FREDERICK,24,021,39.54211,-77.559434
77905,39.7,0,Sanders,39.7,VICTORIA,TX,VICTORIA,48,469,28.728377,-97.016487
01747,39,325,Warren,286,HOPEDALE,MA,WORCESTER,25,027,42.127,-71.535778
13030,39,0,Sanders,39,BRIDGEPORT,NY,ONONDAGA,36,067,43.156396,-75.947712
22646,39,0,Sanders,39,MILLWOOD,VA,CLARKE,51,043,39.065041,-78.037901
30183,39,247.03,Warren,208.03,WALESKA,GA,CHEROKEE,13,057,34.331818,-84.589206
32117,39,0,Sanders,39,DAYTONA BEACH,FL,VOLUSIA,12,127,29.235916,-81.057494
45879,39,0,Sanders,39,PAULDING,OH,PAULDING,39,125,41.128159,-84.553806
46163,39,0,Sanders,39,NEW PALESTINE,IN,HANCOCK,18,059,39.72713,-85.890248
61603,39,0,Sanders,39,PEORIA,IL,PEORIA,17,143,40.710474,-89.570493
84775,39,0,Sanders,39,TORREY,UT,WAYNE,49,055,38.330997000000004,-110.734926
24088,38.9,0,Sanders,38.9,FERRUM,VA,FRANKLIN,51,067,36.883106,-80.076745
27880,38.4,0,Sanders,38.4,SIMS,NC,WILSON,37,195,35.738707,-78.107894
70080,38.4,0,Sanders,38.4,PARADIS,LA,SAINT CHARLES,22,089,29.872269,-90.437309
20137,38.02,0,Sanders,38.02,BROAD RUN,VA,FAUQUIER,51,061,38.808712,-77.725592
02188,38,760,Warren,722,WEYMOUTH,MA,NORFOLK,25,021,42.207039,-70.953848
04856,38,128,Warren,90,ROCKPORT,ME,KNOX,23,013,44.173396,-69.124877
