zipcode,city,state,state_fips,latitude,longitude,Booker,Buttigieg,Castro,Delaney,Gabbard,Gillibrand,Harris,Hickenlooper,Inslee,Klobuchar,Messam,O'Rourke,Ryan,Sanders,Trump,Warren,Williamson,Yang,county,county_fips
95610,CITRUS HEIGHTS,CA,06,38.692609,-121.267626,NA,NA,NA,NA,NA,NA,364.19,NA,NA,NA,NA,NA,NA,265,4534.2699999999995,250,NA,20,SACRAMENTO,067
95611,CITRUS HEIGHTS,CA,06,38.7072,-121.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.5,NA,NA,NA,SACRAMENTO,067
95612,CLARKSBURG,CA,06,38.408352,-121.577166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,YOLO,113
95614,COOL,CA,06,38.883283,-120.988196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,88,5523.26,NA,NA,NA,EL DORADO,017
95616,DAVIS,CA,06,38.562963,-121.81601,255,1350,NA,NA,360,NA,9350,NA,995.2,NA,NA,NA,NA,1506,1683.25,1508.84,2200,16,YOLO,113
95617,DAVIS,CA,06,38.5452,-121.7397,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.25,708.86,NA,NA,YOLO,113
95618,DAVIS,CA,06,38.551484,-121.66029,NA,NA,NA,NA,NA,NA,6600,NA,NA,NA,NA,NA,NA,626,4531.88,219.48,NA,NA,YOLO,113
95619,DIAMOND SPRINGS,CA,06,38.677496,-120.80906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.25,NA,NA,NA,EL DORADO,017
95620,DIXON,CA,06,38.395507,-121.817449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971,250,NA,NA,SOLANO,095
95621,CITRUS HEIGHTS,CA,06,38.693223,-121.312214,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1994.98,NA,250,NA,SACRAMENTO,067
95623,EL DORADO,CA,06,38.609249,-120.848287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.46000000000004,NA,NA,NA,EL DORADO,017
95624,ELK GROVE,CA,06,38.443012,-121.299269,NA,NA,NA,NA,NA,NA,485,NA,NA,NA,NA,250,NA,899.47,15799.44,300,NA,NA,SACRAMENTO,067
95626,ELVERTA,CA,06,38.740202,-121.459544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.75,NA,NA,NA,SACRAMENTO,067
95627,ESPARTO,CA,06,38.73239,-122.017728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.25,NA,NA,NA,YOLO,113
95628,FAIR OAKS,CA,06,38.64957,-121.254058,NA,NA,NA,NA,NA,NA,6658.33,NA,NA,NA,NA,342.7,NA,554,6335.16,1240,NA,127,SACRAMENTO,067
95629,FIDDLETOWN,CA,06,38.521466,-120.647003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,1,AMADOR,005
95630,FOLSOM,CA,06,38.664532,-121.145,NA,NA,NA,NA,450,NA,1002,NA,NA,NA,NA,NA,1125,101,9701.58,261.54,NA,NA,SACRAMENTO,067
95631,FORESTHILL,CA,06,39.068278,-120.64862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,193,NA,NA,NA,PLACER,061
95632,GALT,CA,06,38.273407,-121.224374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918.5,NA,NA,NA,SACRAMENTO,067
95634,GEORGETOWN,CA,06,38.917075,-120.670258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.8299999999999,NA,NA,NA,EL DORADO,017
95635,GREENWOOD,CA,06,38.918432,-120.903777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.56,NA,NA,NA,EL DORADO,017
95638,HERALD,CA,06,38.343778,-121.138638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,NA,NA,NA,SACRAMENTO,067
95640,IONE,CA,06,38.343656,-120.923324,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.86,1446.25,NA,NA,NA,AMADOR,005
95642,JACKSON,CA,06,38.33367,-120.751344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,5203.6,NA,NA,NA,AMADOR,005
95648,LINCOLN,CA,06,38.931475,-121.323351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16662.43,NA,NA,NA,PLACER,061
95650,LOOMIS,CA,06,38.815286,-121.167418,NA,NA,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,NA,10148.27,NA,NA,NA,PLACER,061
95652,MCCLELLAN,CA,06,38.664556,-121.403704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.25,NA,NA,NA,SACRAMENTO,067
95655,MATHER,CA,06,38.552332,-121.288627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,NA,NA,NA,SACRAMENTO,067
95656,MOUNT AUKUM,CA,06,38.5503,-120.7307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836.25,NA,NA,NA,EL DORADO,017
95658,NEWCASTLE,CA,06,38.874453,-121.152408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,1741.13,NA,NA,NA,PLACER,061
95660,NORTH HIGHLANDS,CA,06,38.669679,-121.381308,NA,NA,NA,NA,234.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,3367.75,NA,NA,NA,SACRAMENTO,067
95661,ROSEVILLE,CA,06,38.743875,-121.258704,NA,NA,NA,NA,NA,300,1595.54,NA,NA,NA,NA,NA,NA,550,3650.12,NA,NA,NA,PLACER,061
95662,ORANGEVALE,CA,06,38.684442,-121.225163,280,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,500,NA,827,12069.84,NA,NA,NA,SACRAMENTO,067
95663,PENRYN,CA,06,38.853399,-121.180347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669.6,NA,NA,NA,PLACER,061
95664,PILOT HILL,CA,06,38.793544,-121.045828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.75,NA,NA,NA,EL DORADO,017
95665,PINE GROVE,CA,06,38.393028,-120.658807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,AMADOR,005
95666,PIONEER,CA,06,38.562724,-120.34895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5656,NA,NA,NA,AMADOR,005
95667,PLACERVILLE,CA,06,38.750626,-120.788516,NA,300,NA,NA,3350,NA,NA,NA,NA,NA,NA,581.79,NA,NA,10252.59,NA,NA,NA,EL DORADO,017
95669,PLYMOUTH,CA,06,38.482402,-120.882535,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,2236.25,NA,NA,NA,AMADOR,005
95670,RANCHO CORDOVA,CA,06,38.60476,-121.269191,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,4278.48,NA,350,NA,SACRAMENTO,067
95672,RESCUE,CA,06,38.728671,-120.993404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3013,300,NA,NA,EL DORADO,017
95673,RIO LINDA,CA,06,38.688777,-121.456792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.25,NA,NA,NA,SACRAMENTO,067
95674,RIO OSO,CA,06,38.951228,-121.50003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,SUTTER,101
95677,ROCKLIN,CA,06,38.796035,-121.235214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4261.2300000000005,NA,NA,NA,PLACER,061
95678,ROSEVILLE,CA,06,38.763448,-121.279723,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10530.44,NA,NA,2,PLACER,061
95681,SHERIDAN,CA,06,39.00435,-121.353513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,PLACER,061
95682,SHINGLE SPRINGS,CA,06,38.616424,-120.973156,NA,NA,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,NA,4751.72,NA,NA,NA,EL DORADO,017
95683,SLOUGHHOUSE,CA,06,38.514224,-121.125248,NA,NA,NA,NA,NA,NA,205,NA,NA,NA,NA,NA,NA,NA,3351.77,NA,NA,NA,SACRAMENTO,067
95684,SOMERSET,CA,06,38.597874,-120.534826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381.2,NA,NA,NA,EL DORADO,017
95685,SUTTER CREEK,CA,06,38.433738,-120.782084,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,1123.3600000000001,460,NA,NA,AMADOR,005
95687,VACAVILLE,CA,06,38.350466,-121.919628,NA,NA,NA,NA,NA,NA,3429.1,NA,NA,NA,NA,NA,NA,222,5854.11,450,NA,5600,SOLANO,095
95688,VACAVILLE,CA,06,38.415742,-122.010393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6075.21,NA,NA,1025,SOLANO,095
95689,VOLCANO,CA,06,38.470405,-120.608306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.75,NA,NA,NA,AMADOR,005
95690,WALNUT GROVE,CA,06,38.233596,-121.548819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265.5,NA,NA,NA,SACRAMENTO,067
95691,WEST SACRAMENTO,CA,06,38.62953,-121.586344,NA,500,250,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,365.9,4033.8,NA,NA,NA,YOLO,113
95692,WHEATLAND,CA,06,39.051042,-121.397656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,YUBA,115
95693,WILTON,CA,06,38.398772,-121.254699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2364.5,NA,NA,NA,SACRAMENTO,067
95694,WINTERS,CA,06,38.577279,-122.01084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,YOLO,113
95695,WOODLAND,CA,06,38.691881,-121.861588,NA,100,NA,NA,NA,NA,371.52,NA,NA,350,NA,NA,NA,106,8305.92,NA,NA,NA,YOLO,113
95696,VACAVILLE,CA,06,38.3559,-121.9884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,SOLANO,095
95701,ALTA,CA,06,39.247589,-120.747636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,NA,NA,PLACER,061
95703,APPLEGATE,CA,06,38.989185,-120.993062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05,NA,NA,NA,PLACER,061
95709,CAMINO,CA,06,38.749471,-120.671398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.5,NA,NA,NA,EL DORADO,017
95712,CHICAGO PARK,CA,06,39.1737,-120.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.82,NA,NA,NA,NEVADA,057
95713,COLFAX,CA,06,39.085614,-120.913339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349.5,NA,NA,NA,PLACER,061
95722,MEADOW VISTA,CA,06,39.002005,-121.037146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,297.25,NA,NA,NA,PLACER,061
95726,POLLOCK PINES,CA,06,38.78718,-120.501888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.5,NA,NA,NA,EL DORADO,017
95735,TWIN BRIDGES,CA,06,38.807585,-120.12826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.47,NA,NA,NA,EL DORADO,017
95741,RANCHO CORDOVA,CA,06,38.5895,-121.3018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,NA,NA,NA,SACRAMENTO,067
95742,RANCHO CORDOVA,CA,06,38.581896,-121.2067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3627.75,NA,NA,NA,SACRAMENTO,067
95746,GRANITE BAY,CA,06,38.754388,-121.170859,NA,NA,NA,NA,NA,NA,5000,NA,250,250,NA,NA,NA,294.38,5502.09,NA,NA,NA,PLACER,061
95747,ROSEVILLE,CA,06,38.784542,-121.373449,NA,NA,NA,NA,NA,NA,300.2,NA,NA,NA,NA,NA,NA,122,11644.49,NA,NA,NA,PLACER,061
95757,ELK GROVE,CA,06,38.341726,-121.433934,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2989.7,NA,NA,NA,SACRAMENTO,067
95758,ELK GROVE,CA,06,38.43268,-121.439432,NA,250,NA,NA,NA,NA,2869.31,NA,NA,NA,NA,NA,NA,250,3391.19,3045,NA,1,SACRAMENTO,067
95759,ELK GROVE,CA,06,38.4086,-121.3706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,SACRAMENTO,067
95762,EL DORADO HILLS,CA,06,38.682678,-121.075501,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,17246.29,250,NA,1,EL DORADO,017
95763,FOLSOM,CA,06,38.6783,-121.1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.75,NA,NA,NA,SACRAMENTO,067
95765,ROCKLIN,CA,06,38.817886,-121.276169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,4338.99,221.7,NA,NA,PLACER,061
95776,WOODLAND,CA,06,38.684834,-121.68239,NA,NA,NA,NA,NA,NA,6525,NA,NA,NA,NA,NA,NA,92,1190.29,NA,NA,NA,YOLO,113
95811,SACRAMENTO,CA,06,38.583952,-121.491028,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,350,71.75,NA,NA,NA,SACRAMENTO,067
95814,SACRAMENTO,CA,06,38.581667,-121.495908,NA,250,NA,NA,NA,NA,7974.91,NA,NA,NA,NA,383.55,NA,510,3928,NA,NA,NA,SACRAMENTO,067
95815,SACRAMENTO,CA,06,38.6057,-121.445876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,1702.5,NA,NA,NA,SACRAMENTO,067
95816,SACRAMENTO,CA,06,38.57586,-121.464416,NA,5000,NA,NA,NA,NA,4300,NA,NA,NA,NA,NA,NA,1077,735.33,1300,NA,1058.43,SACRAMENTO,067
95817,SACRAMENTO,CA,06,38.551659,-121.450744,NA,NA,NA,NA,NA,NA,211.96,NA,NA,NA,NA,NA,NA,126,1164.75,NA,NA,NA,SACRAMENTO,067
95818,SACRAMENTO,CA,06,38.557106,-121.49749,NA,950,NA,NA,NA,NA,6400,NA,500,250,NA,500,NA,1460,1570.65,1825,500,7,SACRAMENTO,067
95819,SACRAMENTO,CA,06,38.570932,-121.435773,1000,250,1000,NA,1000,1000,3425,NA,NA,250,NA,NA,NA,1327,3903.69,1135,NA,NA,SACRAMENTO,067
95820,SACRAMENTO,CA,06,38.538246,-121.446682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,1374.35,NA,NA,16,SACRAMENTO,067
95821,SACRAMENTO,CA,06,38.627822,-121.384332,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,4470.93,718.38,NA,NA,SACRAMENTO,067
95822,SACRAMENTO,CA,06,38.513839,-121.498894,NA,NA,250,NA,NA,NA,2338.32,NA,NA,230,NA,NA,500,3,2903.75,500,NA,1,SACRAMENTO,067
95823,SACRAMENTO,CA,06,38.474242,-121.443101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3628.9700000000003,NA,NA,NA,SACRAMENTO,067
95824,SACRAMENTO,CA,06,38.517728,-121.440928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,NA,NA,NA,SACRAMENTO,067
95825,SACRAMENTO,CA,06,38.585164,-121.401198,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,1092,2803.37,295.2,NA,NA,SACRAMENTO,067
95826,SACRAMENTO,CA,06,38.54908,-121.383143,NA,NA,NA,NA,NA,NA,8400,NA,NA,NA,NA,NA,NA,54,945.75,256.73,NA,NA,SACRAMENTO,067
95827,SACRAMENTO,CA,06,38.555802,-121.324214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5802.35,NA,NA,NA,SACRAMENTO,067
95828,SACRAMENTO,CA,06,38.488811,-121.402828,NA,NA,NA,NA,NA,NA,312.73,NA,NA,NA,NA,510,NA,NA,2667.9,NA,NA,2001,SACRAMENTO,067
95829,SACRAMENTO,CA,06,38.490801,-121.334852,NA,NA,NA,NA,NA,NA,5829.96,NA,NA,NA,NA,1000,NA,NA,1368.46,NA,NA,NA,SACRAMENTO,067
95830,SACRAMENTO,CA,06,38.49424,-121.270047,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SACRAMENTO,067
95831,SACRAMENTO,CA,06,38.491586,-121.531258,50,1000,NA,NA,NA,NA,731.72,NA,NA,NA,NA,600,NA,147,4728.9,531.8199999999999,NA,NA,SACRAMENTO,067
95833,SACRAMENTO,CA,06,38.613055,-121.514585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,1202.76,NA,NA,10,SACRAMENTO,067
95834,SACRAMENTO,CA,06,38.642109,-121.523052,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,250,1057.22,NA,NA,NA,SACRAMENTO,067
95835,SACRAMENTO,CA,06,38.670652,-121.525618,NA,100,NA,NA,NA,NA,1594.81,NA,NA,NA,NA,250,NA,391,2797.25,NA,400,20,SACRAMENTO,067
95838,SACRAMENTO,CA,06,38.644622,-121.440586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,4,NA,NA,NA,SACRAMENTO,067
95841,SACRAMENTO,CA,06,38.666594,-121.352274,NA,500,NA,NA,NA,NA,1609.13,NA,NA,NA,NA,NA,NA,151,1324.65,NA,NA,NA,SACRAMENTO,067
95842,SACRAMENTO,CA,06,38.682251,-121.349353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522.6,NA,NA,NA,SACRAMENTO,067
95843,ANTELOPE,CA,06,38.715216,-121.356133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815.15,NA,NA,NA,SACRAMENTO,067
95864,SACRAMENTO,CA,06,38.585315,-121.377632,1000,NA,NA,NA,NA,NA,9750,500,NA,250,NA,778.3,NA,121,6482.29,205,425,10,SACRAMENTO,067
95901,MARYSVILLE,CA,06,39.154519,-121.457867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1497.25,NA,NA,NA,YUBA,115
95912,ARBUCKLE,CA,06,39.030658,-122.016459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,NA,NA,NA,COLUSA,011
95917,BIGGS,CA,06,39.413544,-121.757765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611.34,NA,NA,NA,BUTTE,007
95918,BROWNS VALLEY,CA,06,39.300472,-121.327028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4161,NA,NA,NA,YUBA,115
95919,BROWNSVILLE,CA,06,39.423716,-121.282776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,YUBA,115
95920,BUTTE CITY,CA,06,39.460376,-121.936819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.5,NA,NA,NA,GLENN,021
95922,CAMPTONVILLE,CA,06,39.48126,-120.948656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,NA,NA,NA,YUBA,115
95923,CANYON DAM,CA,06,40.15975,-121.153881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,PLUMAS,063
95924,CEDAR RIDGE,CA,06,39.1988,-121.0201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.82,NA,NA,NA,NEVADA,057
95926,CHICO,CA,06,39.743164,-121.8397,NA,NA,NA,NA,1200,NA,350,NA,NA,NA,NA,250,NA,1091.9,2510.16,NA,NA,NA,BUTTE,007
95927,CHICO,CA,06,39.7289,-121.8365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,NA,NA,NA,BUTTE,007
95928,CHICO,CA,06,39.711055,-121.810484,NA,NA,NA,NA,NA,NA,1911.41,NA,NA,NA,NA,NA,NA,782,2654.95,NA,NA,3,BUTTE,007
95932,COLUSA,CA,06,39.256569,-122.065335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,968.5,NA,NA,NA,COLUSA,011
95935,DOBBINS,CA,06,39.371828,-121.207743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,YUBA,115
95938,DURHAM,CA,06,39.606092,-121.845656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3258,NA,NA,NA,BUTTE,007
95943,GLENN,CA,06,39.592192,-122.02988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.75,NA,NA,NA,GLENN,021
95945,GRASS VALLEY,CA,06,39.220195,-120.900844,NA,NA,NA,NA,NA,NA,450,NA,NA,NA,NA,300,NA,587,6238.89,260,NA,NA,NEVADA,057
95946,PENN VALLEY,CA,06,39.176326,-121.204075,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,1000,NA,NA,1502.98,225,NA,4,NEVADA,057
95948,GRIDLEY,CA,06,39.354575,-121.762508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.94,NA,NA,NA,BUTTE,007
95949,GRASS VALLEY,CA,06,39.110765,-121.1263,NA,NA,NA,NA,NA,NA,504,NA,NA,NA,NA,NA,NA,214,2559.53,NA,2800,10,NEVADA,057
95953,LIVE OAK,CA,06,39.242718000000004,-121.759367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,516.75,NA,NA,NA,SUTTER,101
95954,MAGALIA,CA,06,39.927401,-121.545711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.5,NA,NA,NA,BUTTE,007
95956,MEADOW VALLEY,CA,06,39.902253,-121.007544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,PLUMAS,063
95957,MERIDIAN,CA,06,39.054442,-121.784874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.69,NA,NA,NA,SUTTER,101
95959,NEVADA CITY,CA,06,39.350488,-120.917992,NA,NA,NA,NA,610.99,NA,NA,NA,NA,NA,NA,NA,375,3510,2556.93,284.33,NA,NA,NEVADA,057
95961,OLIVEHURST,CA,06,39.057612,-121.556453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5204.31,NA,NA,NA,YUBA,115
95963,ORLAND,CA,06,39.711466,-122.377344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.98,NA,NA,NA,GLENN,021
95965,OROVILLE,CA,06,39.651026,-121.644342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2777,1363.94,NA,NA,NA,BUTTE,007
95966,OROVILLE,CA,06,39.467614,-121.409068,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,5656.9,1000,NA,NA,BUTTE,007
95967,PARADISE,CA,06,39.7464,-121.6363,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,536.7,NA,NA,NA,BUTTE,007
95969,PARADISE,CA,06,39.726057,-121.654901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.71,3751.0600000000004,NA,NA,NA,BUTTE,007
95970,PRINCETON,CA,06,39.407448,-122.073103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,COLUSA,011
95971,QUINCY,CA,06,39.904605,-121.018862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.42,NA,NA,NA,PLUMAS,063
95972,RACKERBY,CA,06,39.404649,-121.326679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.75,NA,NA,NA,YUBA,115
95973,CHICO,CA,06,39.86419,-121.869696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,4322.53,280,NA,33,BUTTE,007
95974,RICHVALE,CA,06,39.495949,-121.747182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.75,NA,NA,NA,BUTTE,007
95975,ROUGH AND READY,CA,06,39.225852,-121.150217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.5,NA,NA,NA,NEVADA,057
95977,SMARTSVILLE,CA,06,39.175252,-121.282126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.26,NA,NA,NA,NA,NEVADA,057
95988,WILLOWS,CA,06,39.544795,-122.266428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,631.86,NA,NA,NA,GLENN,021
95991,YUBA CITY,CA,06,39.032378,-121.605116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,2607,NA,NA,NA,SUTTER,101
95992,YUBA CITY,CA,06,39.1408,-121.6159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.49,NA,NA,NA,SUTTER,101
95993,YUBA CITY,CA,06,39.060829,-121.700864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.86,NA,NA,3956.36,NA,NA,NA,SUTTER,101
96001,REDDING,CA,06,40.624664,-122.465895,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,448,4530.05,NA,NA,3,SHASTA,089
96002,REDDING,CA,06,40.528596,-122.317354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2909.31,NA,NA,1,SHASTA,089
96003,REDDING,CA,06,40.661955,-122.278012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,7526.55,NA,NA,3,SHASTA,089
96007,ANDERSON,CA,06,40.45064,-122.316441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1518,NA,NA,NA,SHASTA,089
